customer_id,DOB,gender,Age (Years),YOB,MOB,address,postcode,state,job_industry_category,job_title,wealth_segment,owns_car,online_order,order_status,brand,product_line,product_class,product_size,tenure,property_valuation,past_3_years_bike_related_purchases,list_price,standard_cost,transaction_date,product_first_sold_date
905,11/02/1978,Female,46,1978,February,237 Summit Pass,4506,QLD,Manufacturing,Safety Technician II,Affluent Customer,No,TRUE,Approved,Solex,Standard,medium,large,12,3,41,202.62,151.96,21/01/2017,29/03/2016
906,30/12/1998,Male,25,1998,December,1 Cottonwood Street,3150,VIC,Financial Services,Financial Analyst,High Net Worth,Yes,FALSE,Approved,Solex,Road,medium,large,3,9,73,1777.8,820.78,14/12/2017,05/08/1991
907,25/12/1978,Male,45,1978,December,8642 Forest Run Avenue,2026,NSW,Property,Sales Associate,High Net Worth,Yes,FALSE,Approved,WeareA2B,Standard,medium,small,17,9,51,175.89,131.92,04/12/2017,09/02/1997
908,28/08/1980,Female,43,1980,August,352 Bonner Crossing,3084,VIC,Financial Services,null,Affluent Customer,Yes,TRUE,Approved,Solex,Standard,medium,medium,17,8,86,71.49,53.62,30/11/2017,07/11/1991
909,04/01/1960,Female,64,1960,January,52726 High Crossing Junction,3802,VIC,n/a,Operator,High Net Worth,Yes,FALSE,Approved,Solex,Standard,high,medium,8,7,77,1024.66,614.8,12/04/2017,02/10/1993
910,26/04/1986,Male,38,1986,April,60086 Summit Lane,2116,NSW,Financial Services,Biostatistician I,Mass Customer,No,FALSE,Approved,WeareA2B,Touring,medium,large,14,10,50,1362.99,57.74,02/04/2017,20/04/1993
911,13/10/1974,Male,49,1974,October,5 Farmco Way,2747,NSW,Property,Structural Analysis Engineer,Affluent Customer,No,FALSE,Approved,Solex,Standard,medium,medium,3,8,62,575.27,431.45,04/11/2017,12/03/2013
912,19/07/1968,Male,55,1968,July,33 Kropf Hill,2211,NSW,Retail,Sales Representative,Mass Customer,Yes,FALSE,Approved,Norco Bicycles,Standard,low,medium,19,10,37,363.01,290.41,15/09/2017,26/07/1999
913,28/10/2000,Female,23,2000,October,2 Derek Pass,2222,NSW,Financial Services,null,Mass Customer,No,null,Approved,OHM Cycles,Road,medium,small,1,7,67,1810,1610.9,31/05/2017,19/03/2008
914,16/06/1999,Male,24,1999,June,87140 Mandrake Lane,3124,VIC,Manufacturing,Chemical Engineer,Affluent Customer,Yes,TRUE,Approved,WeareA2B,Road,low,small,2,8,73,1172.78,1043.77,31/01/2017,16/01/2004
915,07/09/1984,Female,39,1984,September,69278 High Crossing Place,2795,NSW,Entertainment,Budget/Accounting Analyst IV,Mass Customer,No,TRUE,Approved,Solex,Standard,medium,medium,7,5,17,100.35,75.26,02/12/2017,26/07/1999
916,18/06/1991,Female,32,1991,June,42 Cordelia Park,2567,NSW,n/a,Recruiter,Affluent Customer,No,FALSE,Approved,WeareA2B,Touring,medium,medium,8,8,18,1466.68,363.25,19/08/2017,03/03/2014
917,06/05/1964,Male,60,1964,May,50 2nd Center,3188,VIC,Financial Services,VP Product Management,Mass Customer,No,FALSE,Approved,Norco Bicycles,Road,medium,medium,19,9,63,544.05,376.84,05/06/2017,22/10/2005
918,26/02/1975,Male,49,1975,February,8 Colorado Circle,3730,VIC,Health,Internal Auditor,High Net Worth,No,TRUE,Approved,Trek Bicycles,Road,medium,large,13,4,73,1894.19,598.76,10/05/2017,21/07/2003
919,17/07/1987,Male,36,1987,July,55 Daystar Court,2234,NSW,Health,Registered Nurse,Mass Customer,Yes,TRUE,Approved,Giant Bicycles,Standard,high,medium,13,10,48,1129.13,677.48,28/09/2017,28/09/2004
920,19/01/1976,Male,48,1976,January,21 Dwight Crossing,2062,NSW,Health,Software Test Engineer IV,Mass Customer,Yes,TRUE,Approved,Solex,Standard,low,medium,19,10,89,1289.85,74.51,04/04/2017,11/12/2007
921,19/12/1979,Female,44,1979,December,3828 Norway Maple Avenue,2027,NSW,Manufacturing,Help Desk Technician,Mass Customer,No,TRUE,Approved,Solex,Standard,medium,medium,7,11,77,1945.43,333.18,20/09/2017,31/08/2002
922,10/10/1972,Female,51,1972,October,3044 Summer Ridge Center,3060,VIC,Financial Services,Operator,Mass Customer,No,FALSE,Approved,null,null,null,null,19,8,52,1199.26,null,25/06/2017,null
923,26/06/1977,Male,46,1977,June,43455 Carey Center,4131,QLD,Financial Services,Senior Financial Analyst,High Net Worth,No,FALSE,Approved,Giant Bicycles,Standard,medium,medium,19,4,44,1403.5,954.82,20/04/2017,14/11/2016
924,08/11/1976,Male,47,1976,November,57953 Drewry Street,2518,NSW,n/a,Computer Systems Analyst II,Affluent Customer,No,TRUE,Approved,Solex,Standard,medium,large,13,10,33,202.62,151.96,12/09/2017,29/03/2016
925,07/08/1978,Male,45,1978,August,3 Luster Junction,2323,NSW,Manufacturing,Accountant IV,Affluent Customer,No,FALSE,Approved,null,null,null,null,16,4,42,149.3,null,25/07/2017,null
926,14/10/1965,Male,58,1965,October,9987 Stuart Alley,2766,NSW,Telecommunications,Professor,Affluent Customer,No,TRUE,Approved,Trek Bicycles,Road,medium,medium,10,8,18,533.51,400.13,19/08/2017,04/06/2012
927,19/02/1966,Male,58,1966,February,2309 Gulseth Way,3199,VIC,Financial Services,Cost Accountant,Mass Customer,Yes,FALSE,Approved,WeareA2B,Standard,medium,medium,18,8,25,60.34,45.26,10/03/2017,10/11/1991
928,14/05/1973,Male,51,1973,May,730 Dixon Place,3158,VIC,n/a,Associate Professor,High Net Worth,Yes,FALSE,Approved,Trek Bicycles,Road,medium,medium,18,8,61,290.62,215.14,24/07/2017,25/08/1997
929,04/09/1965,Male,58,1965,September,10421 Cordelia Parkway,3188,VIC,Financial Services,Database Administrator III,Mass Customer,Yes,FALSE,Approved,Giant Bicycles,Road,medium,medium,13,12,0,792.9,594.68,25/08/2017,02/10/1992
930,10/11/1971,Female,52,1971,November,35454 Welch Hill,2477,NSW,Retail,Executive Secretary,Mass Customer,Yes,TRUE,Approved,OHM Cycles,Road,medium,medium,8,6,86,742.54,667.4,29/04/2017,07/12/2005
931,07/08/1999,Female,24,1999,August,3403 Spenser Terrace,3143,VIC,Manufacturing,Design Engineer,Affluent Customer,Yes,FALSE,Approved,Giant Bicycles,Standard,medium,small,1,8,59,1311.44,1167.18,05/04/2017,10/05/1997
932,20/07/1989,Female,34,1989,July,06 Oneill Parkway,2770,NSW,n/a,Graphic Designer,Mass Customer,No,FALSE,Approved,Norco Bicycles,Road,medium,medium,18,7,30,544.05,376.84,21/03/2017,22/10/2005
933,19/05/1996,Female,28,1996,May,243 Ridge Oak Center,2195,NSW,Retail,Help Desk Operator,Mass Customer,Yes,TRUE,Approved,Norco Bicycles,Road,high,large,5,9,75,774.53,464.72,22/03/2017,02/02/2006
934,22/01/1996,Male,28,1996,January,4 Eastlawn Crossing,2036,NSW,Manufacturing,Human Resources Manager,Mass Customer,No,FALSE,Approved,Trek Bicycles,Road,medium,medium,6,12,76,533.51,400.13,30/12/2017,04/10/1997
935,12/09/1994,Male,29,1994,September,33 Farwell Crossing,2575,NSW,n/a,Marketing Manager,Mass Customer,Yes,TRUE,Approved,Trek Bicycles,Standard,low,medium,3,10,76,1057.51,154.4,27/03/2017,19/12/1995
936,16/05/1988,Male,36,1988,May,5 Reindahl Point,3400,VIC,Health,Speech Pathologist,High Net Worth,No,FALSE,Approved,Giant Bicycles,Standard,medium,medium,3,2,64,1403.5,954.82,08/05/2017,14/11/2016
937,15/11/1985,Male,38,1985,November,8882 Valley Edge Junction,2145,NSW,Manufacturing,Human Resources Assistant IV,Affluent Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,15,8,65,1807.45,778.69,03/11/2017,21/05/2015
938,06/04/1996,Female,28,1996,April,633 Cordelia Alley,3037,VIC,Retail,Technical Writer,Mass Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,7,7,18,1228.07,400.91,15/09/2017,22/05/2000
939,10/01/1961,Male,63,1961,January,32 Dennis Hill,2233,NSW,Manufacturing,Product Engineer,Mass Customer,No,TRUE,Approved,Solex,Road,medium,small,6,9,53,1703.52,1516.13,08/07/2017,16/04/2011
940,16/06/1987,Female,36,1987,June,54905 Anniversary Pass,4570,QLD,Manufacturing,Administrative Officer,Mass Customer,No,FALSE,Approved,OHM Cycles,Standard,high,medium,9,2,3,1458.17,874.9,11/08/2017,02/02/2006
941,02/02/1995,Male,29,1995,February,5 Gale Street,4507,QLD,Financial Services,Recruiting Manager,Affluent Customer,Yes,TRUE,Approved,Trek Bicycles,Standard,medium,large,1,8,13,2091.47,388.92,04/05/2017,21/07/2003
942,07/02/1974,Female,50,1974,February,5413 Burning Wood Plaza,4220,QLD,Financial Services,Director of Sales,Mass Customer,Yes,null,Approved,Solex,Standard,medium,large,14,8,31,1071.23,380.74,09/08/2017,15/07/1993
943,17/09/1979,Male,44,1979,September,6183 Morrow Court,2113,NSW,Property,Legal Assistant,Affluent Customer,Yes,TRUE,Approved,OHM Cycles,Standard,high,medium,15,11,94,1458.17,874.9,09/09/2017,02/02/2006
944,12/01/1976,Female,48,1976,January,9 Colorado Trail,3799,VIC,Manufacturing,null,Mass Customer,No,FALSE,Approved,Trek Bicycles,Mountain,low,medium,15,3,53,574.64,459.71,05/01/2017,29/08/2011
945,26/08/1998,Male,25,1998,August,627 Ronald Regan Alley,4505,QLD,n/a,Human Resources Manager,High Net Worth,Yes,TRUE,Approved,Trek Bicycles,Standard,medium,medium,1,6,59,499.53,388.72,28/06/2017,04/10/1997
946,17/07/1961,Female,62,1961,July,93446 Eagle Crest Plaza,2229,NSW,Manufacturing,Research Associate,High Net Worth,No,TRUE,Approved,Giant Bicycles,Road,medium,medium,12,10,16,792.9,594.68,21/01/2017,02/10/1992
947,10/03/1986,Female,38,1986,March,9 Clyde Gallagher Plaza,3021,VIC,Health,Pharmacist,Mass Customer,No,TRUE,Approved,WeareA2B,Standard,medium,medium,10,7,43,1992.93,762.63,11/10/2017,26/05/1993
948,09/08/1969,Male,54,1969,August,56709 Petterle Street,2443,NSW,n/a,Recruiting Manager,Affluent Customer,No,TRUE,Approved,Giant Bicycles,Standard,medium,medium,10,6,19,1403.5,954.82,13/02/2017,25/08/1997
949,07/09/1975,Male,48,1975,September,221 Coolidge Parkway,2010,NSW,Health,Executive Secretary,Mass Customer,Yes,TRUE,Approved,Norco Bicycles,Mountain,low,small,3,9,18,688.63,612.88,17/04/2017,23/06/1999
951,29/09/1999,Male,24,1999,September,7 Starling Crossing,2570,NSW,Entertainment,Assistant Media Planner,Mass Customer,No,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1,9,44,642.7,211.37,24/12/2017,22/03/2002
952,13/06/1971,Female,52,1971,June,283 Ryan Street,3752,VIC,Financial Services,VP Sales,Affluent Customer,Yes,TRUE,Approved,Solex,Standard,medium,medium,6,7,34,478.16,298.72,14/11/2017,02/10/1992
953,23/05/1979,Female,45,1979,May,97 Aberg Pass,4720,QLD,n/a,null,Mass Customer,No,TRUE,Approved,Norco Bicycles,Standard,medium,small,7,1,16,1216.14,1082.36,10/03/2017,05/08/1991
954,28/02/1995,Male,29,1995,February,0 Menomonie Avenue,3177,VIC,Manufacturing,VP Quality Control,Mass Customer,Yes,FALSE,Approved,Solex,Road,medium,large,7,6,76,1777.8,820.78,12/06/2017,10/11/1991
955,01/10/1989,Female,34,1989,October,20 Carpenter Parkway,2192,NSW,Health,Research Nurse,Mass Customer,Yes,TRUE,Approved,Solex,Standard,medium,medium,9,9,78,441.49,84.99,16/01/2017,25/11/2001
956,26/09/1960,Male,63,1960,September,14796 Ramsey Street,2069,NSW,Manufacturing,Nuclear Power Engineer,Mass Customer,Yes,TRUE,Approved,OHM Cycles,Standard,medium,medium,9,12,19,1227.34,770.89,07/01/2017,10/08/1994
957,20/08/1994,Female,29,1994,August,1346 Forest Dale Point,3111,VIC,Manufacturing,Automation Specialist I,Affluent Customer,Yes,FALSE,Approved,WeareA2B,Standard,low,medium,7,10,80,642.31,513.85,02/06/2017,10/08/2015
958,14/01/1964,Male,60,1964,January,217 Meadow Vale Point,2023,NSW,Health,Biostatistician IV,High Net Worth,No,FALSE,Approved,Giant Bicycles,Road,low,small,18,12,15,590.26,525.33,26/11/2017,05/11/2010
959,26/10/1986,Female,37,1986,October,341 Saint Paul Lane,2033,NSW,n/a,Staff Scientist,Affluent Customer,Yes,TRUE,Approved,Solex,Standard,medium,medium,21,9,3,1577.53,826.51,28/08/2017,19/03/2008
960,10/10/1968,Male,55,1968,October,7823 Village Green Park,3030,VIC,Health,GIS Technical Architect,Mass Customer,Yes,TRUE,Approved,Trek Bicycles,Standard,medium,large,12,8,1,1469.44,596.55,16/04/2017,05/11/2010
961,10/08/1986,Female,37,1986,August,382 Dayton Lane,2148,NSW,Financial Services,Assistant Manager,Mass Customer,No,FALSE,Approved,Trek Bicycles,Mountain,low,medium,6,8,73,574.64,459.71,07/05/2017,07/08/2004
962,07/09/1977,Male,46,1977,September,4 Kennedy Trail,3147,VIC,n/a,VP Product Management,High Net Worth,Yes,FALSE,Approved,WeareA2B,Standard,medium,medium,17,8,49,752.64,205.36,28/12/2017,25/08/1997
963,28/07/1968,Female,55,1968,July,4364 Gale Park,2196,NSW,n/a,Budget/Accounting Analyst I,High Net Worth,Yes,FALSE,Approved,Trek Bicycles,Road,low,small,16,10,56,1720.7,1531.42,14/10/2017,10/04/2012
964,24/01/1994,Female,30,1994,January,2379 Dorton Pass,2089,NSW,Financial Services,Assistant Professor,High Net Worth,No,FALSE,Approved,Norco Bicycles,Standard,low,medium,6,12,35,363.01,290.41,24/06/2017,10/05/2005
965,18/06/1997,Female,26,1997,June,5 Hintze Hill,2641,NSW,Retail,Structural Engineer,High Net Worth,Yes,FALSE,Approved,OHM Cycles,Standard,medium,medium,5,1,86,183.86,137.9,05/06/2017,18/05/2012
966,05/11/1978,Female,45,1978,November,58 High Crossing Place,4212,QLD,Retail,Speech Pathologist,High Net Worth,Yes,FALSE,Approved,Norco Bicycles,Road,medium,medium,5,10,70,543.39,407.54,17/12/2017,22/11/2016
967,04/10/1999,Female,24,1999,October,1 Ridgeway Court,3241,VIC,Manufacturing,Sales Associate,Affluent Customer,Yes,TRUE,Approved,OHM Cycles,Standard,high,medium,1,5,44,1458.17,874.9,13/03/2017,19/03/2008
968,16/06/1955,Male,68,1955,June,00 Park Meadow Terrace,2450,NSW,IT,Accountant IV,High Net Worth,Yes,TRUE,Approved,Giant Bicycles,Road,medium,medium,16,6,96,1538.99,829.65,22/03/2017,26/05/1993
969,19/09/1978,Female,45,1978,September,29419 Harper Circle,4209,QLD,Health,Health Coach IV,High Net Worth,Yes,TRUE,Approved,Giant Bicycles,Standard,high,medium,18,5,20,1274.93,764.96,18/11/2017,09/07/2016
970,26/06/1980,Female,43,1980,June,1601 Judy Drive,2026,NSW,Financial Services,VP Accounting,High Net Worth,Yes,TRUE,Approved,Trek Bicycles,Road,medium,large,14,10,2,1894.19,598.76,27/11/2017,21/07/2003
971,25/10/1988,Male,35,1988,October,7628 Larry Trail,3428,VIC,Manufacturing,Geologist I,High Net Worth,No,FALSE,Approved,WeareA2B,Touring,medium,large,22,7,11,1890.39,260.14,18/04/2017,21/01/1991
972,23/07/1981,Female,42,1981,July,004 Lawn Trail,4227,QLD,Retail,Project Manager,Mass Customer,Yes,FALSE,Approved,OHM Cycles,Standard,medium,medium,10,5,81,1227.34,770.89,08/07/2017,06/05/1991
973,02/08/1979,Female,44,1979,August,42 Dahle Parkway,3806,VIC,Health,Data Coordiator,High Net Worth,No,FALSE,Approved,Solex,Standard,medium,medium,15,7,46,1151.96,649.49,01/11/2017,04/12/1999
974,07/06/1991,Female,32,1991,June,1472 Meadow Vale Lane,4034,QLD,n/a,Administrative Assistant IV,Mass Customer,Yes,TRUE,Approved,OHM Cycles,Standard,high,medium,4,7,92,2005.66,1203.4,25/01/2017,04/10/1997
976,21/10/1971,Male,52,1971,October,55 Fairfield Court,3175,VIC,Financial Services,Graphic Designer,Affluent Customer,No,TRUE,Approved,WeareA2B,Road,low,small,10,8,10,1172.78,1043.77,06/07/2017,10/10/2002
977,30/11/1959,Female,64,1959,November,92 Bunker Hill Trail,2558,NSW,n/a,Staff Accountant III,High Net Worth,Yes,TRUE,Approved,OHM Cycles,Road,medium,medium,13,7,65,1280.28,829.51,19/11/2017,25/11/2001
978,31/01/1982,Female,42,1982,January,1 Boyd Junction,2460,NSW,n/a,Nurse Practicioner,High Net Worth,No,FALSE,Approved,Solex,Standard,medium,large,15,1,40,1061.56,733.58,17/03/2017,20/07/1993
979,25/12/1959,Female,64,1959,December,938 Monica Park,3173,VIC,Manufacturing,Budget/Accounting Analyst I,High Net Worth,No,TRUE,Approved,Trek Bicycles,Road,medium,large,12,9,42,1894.19,598.76,12/10/2017,21/07/2003
980,23/01/1978,Female,46,1978,January,26204 Monument Alley,2289,NSW,Health,Registered Nurse,Mass Customer,No,FALSE,Approved,Solex,Standard,medium,medium,8,8,19,1163.89,589.27,06/07/2017,09/07/2016
981,19/02/1973,Male,51,1973,February,36 Grayhawk Plaza,2031,NSW,Retail,null,Mass Customer,No,FALSE,Approved,OHM Cycles,Standard,medium,medium,11,9,0,1227.34,770.89,10/03/2017,10/08/1994
982,12/02/1960,Male,64,1960,February,8276 Hudson Trail,2250,NSW,Health,Geologist III,High Net Worth,Yes,TRUE,Approved,Norco Bicycles,Mountain,low,small,6,6,14,688.63,612.88,04/11/2017,04/02/2016
984,25/03/1954,Male,70,1954,March,7380 Canary Pass,3111,VIC,Manufacturing,Programmer I,Affluent Customer,No,TRUE,Approved,Giant Bicycles,Standard,medium,medium,16,7,89,1403.5,954.82,13/10/2017,14/11/2016
985,30/09/1970,Female,53,1970,September,9 Debs Trail,4500,QLD,Retail,Help Desk Operator,High Net Worth,No,FALSE,Approved,Trek Bicycles,Mountain,low,medium,15,4,29,574.64,459.71,26/10/2017,29/08/2011
986,05/10/1994,Male,29,1994,October,82 Shasta Drive,4825,QLD,Manufacturing,Office Assistant I,Mass Customer,Yes,TRUE,Approved,Solex,Standard,high,medium,8,3,3,748.17,448.9,16/10/2017,11/10/1992
987,29/08/1974,Male,49,1974,August,9 Goodland Center,4213,QLD,Financial Services,Senior Cost Accountant,Affluent Customer,Yes,TRUE,Approved,OHM Cycles,Standard,low,medium,11,9,89,1793.43,248.82,10/08/2017,16/03/2011
988,15/01/1981,Female,43,1981,January,4 Amoth Trail,4161,QLD,Manufacturing,Director of Sales,High Net Worth,No,FALSE,Approved,OHM Cycles,Standard,medium,medium,7,6,35,235.63,125.07,09/09/2017,07/08/2004
989,24/05/1982,Female,41,1982,May,730 Butternut Trail,4018,QLD,Financial Services,Project Manager,Mass Customer,No,TRUE,Approved,Giant Bicycles,Touring,medium,large,17,4,43,1873.97,863.95,01/03/2017,20/08/2010
990,13/04/1976,Female,48,1976,April,21780 Service Park,2560,NSW,Manufacturing,Administrative Officer,Mass Customer,Yes,TRUE,Approved,WeareA2B,Standard,medium,medium,14,7,56,752.64,205.36,19/12/2017,25/08/1997
991,29/11/1991,Female,32,1991,November,00745 Huxley Center,3757,VIC,Financial Services,Financial Analyst,Mass Customer,Yes,FALSE,Approved,Trek Bicycles,Road,low,small,10,9,11,1720.7,1531.42,05/08/2017,01/10/2006
992,25/11/1958,Female,65,1958,November,45 Hazelcrest Junction,3073,VIC,Property,null,Mass Customer,Yes,null,Approved,Giant Bicycles,Standard,high,medium,8,9,6,1179,707.4,26/09/2017,03/11/2000
993,18/02/1977,Female,47,1977,February,84019 Porter Trail,2871,NSW,Argiculture,Account Coordinator,High Net Worth,No,TRUE,Approved,OHM Cycles,Standard,high,medium,17,3,71,1458.17,874.9,15/02/2017,02/02/2006
994,14/11/1977,Female,46,1977,November,64211 Laurel Alley,3141,VIC,Entertainment,Librarian,Affluent Customer,Yes,TRUE,Approved,Solex,Standard,medium,medium,5,10,62,100.35,75.26,09/04/2017,26/07/1999
995,12/11/1965,Male,58,1965,November,31369 Meadow Valley Road,4034,QLD,Health,Information Systems Manager,Mass Customer,Yes,TRUE,Approved,Solex,Standard,medium,medium,19,5,16,441.49,84.99,11/02/2017,02/10/1992
997,03/07/1981,Male,42,1981,July,1 Continental Center,2146,NSW,Telecommunications,Teacher,Mass Customer,Yes,TRUE,Approved,Norco Bicycles,Road,medium,large,13,9,30,1240.31,795.1,19/10/2017,10/08/2015
998,13/12/1965,Female,58,1965,December,0465 Melrose Alley,2768,NSW,Manufacturing,Speech Pathologist,Affluent Customer,Yes,TRUE,Approved,Giant Bicycles,Standard,high,medium,5,9,66,1274.93,764.96,12/02/2017,05/08/2003
999,10/04/1988,Female,36,1988,April,5357 Mcguire Plaza,3073,VIC,n/a,Recruiting Manager,High Net Worth,No,FALSE,Approved,Solex,Standard,medium,medium,4,9,12,1163.89,589.27,15/08/2017,18/10/2015
1000,07/08/1978,Female,45,1978,August,4757 Texas Trail,3136,VIC,Financial Services,Compensation Analyst,Mass Customer,No,TRUE,Approved,Solex,Standard,medium,medium,11,9,44,441.49,84.99,26/06/2017,12/04/1993
1001,27/08/1979,Male,44,1979,August,27 Sunfield Center,4869,QLD,Retail,Recruiter,Mass Customer,No,TRUE,Approved,Solex,Standard,medium,medium,14,3,63,575.27,431.45,07/10/2017,12/03/2013
1002,30/08/1978,Male,45,1978,August,656 Bartelt Parkway,3127,VIC,n/a,Business Systems Development Analyst,Mass Customer,Yes,FALSE,Approved,Solex,Standard,high,medium,18,12,65,1024.66,614.8,24/02/2017,07/05/2011
1003,03/02/1968,Female,56,1968,February,610 Lakewood Gardens Point,4078,QLD,Financial Services,Paralegal,High Net Worth,No,TRUE,Approved,Solex,Standard,medium,medium,18,7,35,1151.96,649.49,14/04/2017,04/12/1999
1004,09/07/1975,Male,48,1975,July,61 Lukken Plaza,3182,VIC,IT,Business Systems Development Analyst,High Net Worth,No,TRUE,Approved,Trek Bicycles,Road,medium,large,22,6,35,1894.19,598.76,15/03/2017,21/07/2003
1005,15/09/1967,Female,56,1967,September,67 Holmberg Way,2165,NSW,IT,Design Engineer,High Net Worth,Yes,TRUE,Approved,Giant Bicycles,Touring,medium,large,8,9,94,1873.97,863.95,24/07/2017,09/09/2003
1006,10/08/1977,Male,46,1977,August,3383 Fair Oaks Circle,3046,VIC,Telecommunications,Quality Control Specialist,Affluent Customer,Yes,FALSE,Approved,Norco Bicycles,Standard,medium,medium,19,8,15,360.4,270.3,19/06/2017,25/07/2004
1007,08/06/1996,Male,27,1996,June,2 Vermont Avenue,2066,NSW,Retail,null,Mass Customer,No,FALSE,Approved,Solex,Standard,medium,medium,5,12,58,100.35,75.26,17/10/2017,26/07/1999
1008,10/11/1975,Female,48,1975,November,486 Atwood Pass,2065,NSW,n/a,Teacher,Mass Customer,No,FALSE,Approved,Giant Bicycles,Standard,medium,medium,21,12,47,1403.5,954.82,22/08/2017,14/11/2016
